#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GNB2	MAPK12	9606.ENSP00000305260	9606.ENSP00000215659	0	0	0	0	0.062	0.313	0.600	0.181	0.760
GNB2	GNB3	9606.ENSP00000305260	9606.ENSP00000229264	0	0	0.449	0.981	0	0	0.540	0.521	0.548
GNB2	MAPK14	9606.ENSP00000305260	9606.ENSP00000229795	0	0	0	0	0.062	0.313	0.650	0.181	0.790
GNB2	GNB4	9606.ENSP00000305260	9606.ENSP00000232564	0	0	0.449	0.984	0	0	0.540	0.616	0.547
GNB2	GNG13	9606.ENSP00000305260	9606.ENSP00000248150	0	0	0	0	0.062	0.382	0.600	0.232	0.798
GNB2	GNG11	9606.ENSP00000305260	9606.ENSP00000248564	0	0	0	0	0.062	0.395	0.600	0.417	0.849
GNB2	GNGT1	9606.ENSP00000305260	9606.ENSP00000248572	0	0	0	0	0.062	0.931	0.600	0.504	0.985
GNB2	PLCB2	9606.ENSP00000305260	9606.ENSP00000260402	0	0	0	0	0	0	0.600	0.335	0.722
GNB2	GNB5	9606.ENSP00000305260	9606.ENSP00000261837	0	0	0.442	0.948	0.062	0	0.540	0.701	0.575
GNB2	PRKCG	9606.ENSP00000305260	9606.ENSP00000263431	0	0	0	0	0.062	0	0.650	0.101	0.679
GNB2	GNG3	9606.ENSP00000305260	9606.ENSP00000294117	0	0	0	0	0.062	0.993	0.600	0.742	0.999
GNB2	KCNJ3	9606.ENSP00000305260	9606.ENSP00000295101	0	0	0	0	0	0.099	0.600	0.256	0.708
GNB2	GNG8	9606.ENSP00000305260	9606.ENSP00000300873	0	0	0	0	0.062	0.426	0.600	0.110	0.783
GNB2	SCN1A	9606.ENSP00000305260	9606.ENSP00000303540	0	0	0	0	0.049	0.058	0.600	0	0.610
GNB2	MAPK10	9606.ENSP00000305260	9606.ENSP00000352157	0	0	0	0	0.062	0	0.600	0	0.608
GNB2	MAPK8	9606.ENSP00000305260	9606.ENSP00000378974	0	0	0	0	0.062	0	0.600	0	0.608
GNB2	MAPK9	9606.ENSP00000305260	9606.ENSP00000394560	0	0	0	0	0.062	0	0.600	0	0.608
GNB2	PLCB4	9606.ENSP00000305260	9606.ENSP00000367762	0	0	0	0	0	0	0.600	0.101	0.625
GNB2	PLCB1	9606.ENSP00000305260	9606.ENSP00000338185	0	0	0	0	0	0	0.600	0.178	0.657
GNB2	ITPR2	9606.ENSP00000305260	9606.ENSP00000370744	0	0	0	0	0	0	0.650	0.071	0.660
GNB2	PLCB3	9606.ENSP00000305260	9606.ENSP00000443631	0	0	0	0	0.076	0	0.600	0.174	0.668
GNB2	ITPR1	9606.ENSP00000305260	9606.ENSP00000306253	0	0	0	0	0	0	0.650	0.095	0.669
GNB2	ITPR3	9606.ENSP00000305260	9606.ENSP00000363435	0	0	0	0	0.062	0	0.650	0.092	0.675
GNB2	PRKCB	9606.ENSP00000305260	9606.ENSP00000305355	0	0	0	0	0.075	0	0.650	0.081	0.676
GNB2	KCNJ6	9606.ENSP00000305260	9606.ENSP00000477437	0	0	0	0	0	0.227	0.600	0.072	0.688
GNB2	PRKACG	9606.ENSP00000305260	9606.ENSP00000366488	0	0.035	0	0	0.204	0	0.600	0.147	0.704
GNB2	KCNJ9	9606.ENSP00000305260	9606.ENSP00000357067	0	0	0	0	0	0.227	0.600	0.174	0.722
GNB2	PRKACB	9606.ENSP00000305260	9606.ENSP00000359719	0	0.017	0	0	0.204	0	0.600	0.243	0.738
GNB2	PRKCA	9606.ENSP00000305260	9606.ENSP00000408695	0	0	0	0	0.062	0	0.650	0.321	0.757
GNB2	MAPK11	9606.ENSP00000305260	9606.ENSP00000333685	0	0	0	0	0.107	0.313	0.600	0.181	0.772
GNB2	PRKACA	9606.ENSP00000305260	9606.ENSP00000309591	0	0	0	0	0.416	0	0.600	0.147	0.783
GNB2	KCNJ5	9606.ENSP00000305260	9606.ENSP00000433295	0	0	0	0	0	0.298	0.600	0.297	0.785
GNB2	GNG5	9606.ENSP00000305260	9606.ENSP00000359675	0	0	0	0	0.116	0.993	0.600	0.595	0.998
GNB2	GNGT2	9606.ENSP00000305260	9606.ENSP00000426022	0	0	0	0	0.062	0.993	0.600	0.506	0.998
GNB2	GNG4	9606.ENSP00000305260	9606.ENSP00000375727	0	0	0	0	0.062	0.993	0.600	0.479	0.998
GNB2	GNG12	9606.ENSP00000305260	9606.ENSP00000360021	0	0	0	0	0.062	0.993	0.600	0.606	0.998
GNB2	GNG10	9606.ENSP00000305260	9606.ENSP00000363411	0	0	0	0	0.062	0.993	0.600	0.465	0.998
GNB2	GNG7	9606.ENSP00000305260	9606.ENSP00000371594	0	0	0	0	0.062	0.993	0.600	0.551	0.998
GNB2	GNG2	9606.ENSP00000305260	9606.ENSP00000334448	0	0	0	0	0.062	0.998	0.600	0.744	0.999
GNB3	MAPK13	9606.ENSP00000229264	9606.ENSP00000211287	0	0	0	0	0.062	0.313	0.600	0.187	0.762
GNB3	MAPK12	9606.ENSP00000229264	9606.ENSP00000215659	0	0	0	0	0.089	0.313	0.600	0.181	0.767
GNB3	PPP2R2D	9606.ENSP00000229264	9606.ENSP00000399970	0	0	0	0	0.063	0	0	0.389	0.403
GNB3	GNB4	9606.ENSP00000229264	9606.ENSP00000232564	0	0	0.449	0.981	0	0	0.540	0.764	0.550
GNB3	GNB5	9606.ENSP00000229264	9606.ENSP00000261837	0	0	0.443	0.948	0.062	0	0.540	0.666	0.574
GNB3	MAPK9	9606.ENSP00000229264	9606.ENSP00000394560	0	0	0	0	0.062	0	0.600	0	0.608
GNB3	MAPK8	9606.ENSP00000229264	9606.ENSP00000378974	0	0	0	0	0.062	0	0.600	0	0.608
GNB3	SCN1A	9606.ENSP00000229264	9606.ENSP00000303540	0	0	0	0	0	0.058	0.600	0.048	0.609
GNB3	MAPK10	9606.ENSP00000229264	9606.ENSP00000352157	0	0	0	0	0.062	0	0.600	0.042	0.609
GNB3	PLCB4	9606.ENSP00000229264	9606.ENSP00000367762	0	0	0	0	0	0	0.600	0.127	0.636
GNB3	ITPR1	9606.ENSP00000229264	9606.ENSP00000306253	0	0	0	0	0	0	0.650	0.041	0.650
GNB3	ITPR3	9606.ENSP00000229264	9606.ENSP00000363435	0	0	0	0	0	0	0.650	0.041	0.650
GNB3	PRKCB	9606.ENSP00000229264	9606.ENSP00000305355	0	0	0	0	0.062	0	0.650	0.045	0.659
GNB3	PLCB1	9606.ENSP00000229264	9606.ENSP00000338185	0	0	0	0	0	0	0.600	0.182	0.659
GNB3	ITPR2	9606.ENSP00000229264	9606.ENSP00000370744	0	0	0	0	0	0	0.650	0.074	0.662
GNB3	PLCB3	9606.ENSP00000229264	9606.ENSP00000443631	0	0	0	0	0	0	0.600	0.214	0.672
GNB3	PRKCG	9606.ENSP00000229264	9606.ENSP00000263431	0	0	0	0	0.085	0	0.650	0.092	0.683
GNB3	KCNJ6	9606.ENSP00000229264	9606.ENSP00000477437	0	0	0	0	0	0.166	0.600	0.137	0.686
GNB3	KCNJ9	9606.ENSP00000229264	9606.ENSP00000357067	0	0	0	0	0.060	0.166	0.600	0.137	0.693
GNB3	PRKACA	9606.ENSP00000229264	9606.ENSP00000309591	0	0	0	0	0.204	0	0.600	0.147	0.704
GNB3	PRKACB	9606.ENSP00000229264	9606.ENSP00000359719	0	0.020	0	0	0.204	0	0.600	0.147	0.704
GNB3	PRKACG	9606.ENSP00000229264	9606.ENSP00000366488	0	0.039	0	0	0.204	0	0.600	0.210	0.726
GNB3	PRKCA	9606.ENSP00000229264	9606.ENSP00000408695	0	0	0	0	0.062	0	0.650	0.235	0.726
GNB3	KCNJ3	9606.ENSP00000229264	9606.ENSP00000295101	0	0	0	0	0	0.099	0.600	0.311	0.730
GNB3	MAPK11	9606.ENSP00000229264	9606.ENSP00000333685	0	0	0	0	0.112	0.313	0.600	0.181	0.773
GNB3	KCNJ5	9606.ENSP00000229264	9606.ENSP00000433295	0	0	0	0	0	0.166	0.600	0.375	0.773
GNB3	MAPK14	9606.ENSP00000229264	9606.ENSP00000229795	0	0	0	0	0.062	0.313	0.650	0.181	0.790
GNB3	GNG8	9606.ENSP00000229264	9606.ENSP00000300873	0	0	0	0	0.062	0.459	0.600	0.098	0.792
GNB3	PLCB2	9606.ENSP00000229264	9606.ENSP00000260402	0	0	0	0	0	0	0.600	0.598	0.832
GNB3	GNG11	9606.ENSP00000229264	9606.ENSP00000248564	0	0	0	0	0.062	0.931	0.600	0.363	0.981
GNB3	GNGT1	9606.ENSP00000229264	9606.ENSP00000248572	0	0	0	0	0.062	0.931	0.600	0.686	0.990
GNB3	GNG7	9606.ENSP00000229264	9606.ENSP00000371594	0	0	0	0	0.062	0.993	0.600	0.592	0.998
GNB3	GNG3	9606.ENSP00000229264	9606.ENSP00000294117	0	0	0	0	0.085	0.993	0.600	0.377	0.998
GNB3	GNG10	9606.ENSP00000229264	9606.ENSP00000363411	0	0	0	0	0.062	0.993	0.600	0.339	0.998
GNB3	GNG12	9606.ENSP00000229264	9606.ENSP00000360021	0	0	0	0	0.062	0.993	0.600	0.423	0.998
GNB3	GNG4	9606.ENSP00000229264	9606.ENSP00000375727	0	0	0	0	0.062	0.993	0.600	0.566	0.998
GNB3	GNG5	9606.ENSP00000229264	9606.ENSP00000359675	0	0	0	0	0.062	0.993	0.600	0.442	0.998
GNB3	GNGT2	9606.ENSP00000229264	9606.ENSP00000426022	0	0	0	0	0.062	0.931	0.900	0.735	0.998
GNB3	GNG2	9606.ENSP00000229264	9606.ENSP00000334448	0	0	0	0	0.062	0.997	0.600	0.545	0.999
GNB3	GNG13	9606.ENSP00000229264	9606.ENSP00000248150	0	0	0	0	0.107	0.993	0.800	0.746	0.999
GNB4	MAPK13	9606.ENSP00000232564	9606.ENSP00000211287	0	0	0	0	0.062	0.313	0.600	0.181	0.760
GNB4	MAPK12	9606.ENSP00000232564	9606.ENSP00000215659	0	0	0	0	0.062	0.313	0.600	0.181	0.760
GNB4	MAPK14	9606.ENSP00000232564	9606.ENSP00000229795	0	0	0	0	0.062	0.313	0.650	0.181	0.790
GNB4	GNB5	9606.ENSP00000232564	9606.ENSP00000261837	0	0	0.442	0.949	0.062	0	0.540	0.711	0.575
GNB4	MAPK9	9606.ENSP00000232564	9606.ENSP00000394560	0	0	0	0	0.062	0	0.600	0	0.608
GNB4	MAPK8	9606.ENSP00000232564	9606.ENSP00000378974	0	0	0	0	0.062	0	0.600	0	0.608
GNB4	SCN1A	9606.ENSP00000232564	9606.ENSP00000303540	0	0	0	0	0.049	0.058	0.600	0	0.610
GNB4	MAPK10	9606.ENSP00000232564	9606.ENSP00000352157	0	0	0	0	0.062	0	0.600	0.063	0.617
GNB4	PLCB4	9606.ENSP00000232564	9606.ENSP00000367762	0	0	0	0	0	0	0.600	0.101	0.625
GNB4	ITPR2	9606.ENSP00000232564	9606.ENSP00000370744	0	0	0	0	0	0	0.650	0.043	0.650
GNB4	ITPR1	9606.ENSP00000232564	9606.ENSP00000306253	0	0	0	0	0	0	0.650	0.050	0.653
GNB4	ITPR3	9606.ENSP00000232564	9606.ENSP00000363435	0	0	0	0	0	0	0.650	0.058	0.656
GNB4	PRKCA	9606.ENSP00000232564	9606.ENSP00000408695	0	0	0	0	0.062	0	0.650	0.096	0.677
GNB4	KCNJ9	9606.ENSP00000232564	9606.ENSP00000357067	0	0	0	0	0	0.227	0.600	0.048	0.679
GNB4	KCNJ6	9606.ENSP00000232564	9606.ENSP00000477437	0	0	0	0	0	0.227	0.600	0.062	0.684
GNB4	PRKCB	9606.ENSP00000232564	9606.ENSP00000305355	0	0	0	0	0.062	0	0.650	0.121	0.686
GNB4	PRKCG	9606.ENSP00000232564	9606.ENSP00000263431	0	0	0	0	0.062	0	0.650	0.127	0.688
GNB4	PLCB1	9606.ENSP00000232564	9606.ENSP00000338185	0	0	0	0	0	0	0.600	0.268	0.694
GNB4	PLCB3	9606.ENSP00000232564	9606.ENSP00000443631	0	0	0	0	0	0	0.600	0.289	0.703
GNB4	PRKACG	9606.ENSP00000232564	9606.ENSP00000366488	0	0.036	0	0	0.204	0	0.600	0.147	0.704
GNB4	PRKACA	9606.ENSP00000232564	9606.ENSP00000309591	0	0	0	0	0.204	0	0.600	0.147	0.704
GNB4	PRKACB	9606.ENSP00000232564	9606.ENSP00000359719	0	0.018	0	0	0.204	0	0.600	0.193	0.720
GNB4	KCNJ3	9606.ENSP00000232564	9606.ENSP00000295101	0	0	0	0	0	0.099	0.600	0.290	0.721
GNB4	MAPK11	9606.ENSP00000232564	9606.ENSP00000333685	0	0	0	0	0.062	0.313	0.600	0.191	0.763
GNB4	KCNJ5	9606.ENSP00000232564	9606.ENSP00000433295	0	0	0	0	0	0.298	0.600	0.369	0.807
GNB4	GNG8	9606.ENSP00000232564	9606.ENSP00000300873	0	0	0	0	0.062	0.426	0.600	0.264	0.820
GNB4	PLCB2	9606.ENSP00000232564	9606.ENSP00000260402	0	0	0	0	0	0	0.600	0.667	0.861
GNB4	GNG10	9606.ENSP00000232564	9606.ENSP00000363411	0	0	0	0	0.062	0.426	0.600	0.533	0.886
GNB4	GNG11	9606.ENSP00000232564	9606.ENSP00000248564	0	0	0	0	0.084	0.426	0.600	0.556	0.894
GNB4	GNGT1	9606.ENSP00000232564	9606.ENSP00000248572	0	0	0	0	0.062	0.426	0.600	0.705	0.928
GNB4	GNG12	9606.ENSP00000232564	9606.ENSP00000360021	0	0	0	0	0.062	0.577	0.600	0.630	0.933
GNB4	GNG13	9606.ENSP00000232564	9606.ENSP00000248150	0	0	0	0	0.062	0.747	0.600	0.778	0.976
GNB4	GNGT2	9606.ENSP00000232564	9606.ENSP00000426022	0	0	0	0	0.062	0.931	0.600	0.671	0.990
GNB4	GNG3	9606.ENSP00000232564	9606.ENSP00000294117	0	0	0	0	0.062	0.993	0.600	0.537	0.998
GNB4	GNG7	9606.ENSP00000232564	9606.ENSP00000371594	0	0	0	0	0.062	0.993	0.600	0.540	0.998
GNB4	GNG5	9606.ENSP00000232564	9606.ENSP00000359675	0	0	0	0	0.062	0.993	0.600	0.556	0.998
GNB4	GNG2	9606.ENSP00000232564	9606.ENSP00000334448	0	0	0	0	0.062	0.998	0.600	0.777	0.999
GNB4	GNG4	9606.ENSP00000232564	9606.ENSP00000375727	0	0	0	0	0.062	0.993	0.600	0.670	0.999
GNB5	MAPK13	9606.ENSP00000261837	9606.ENSP00000211287	0	0	0	0	0.049	0.393	0.600	0.156	0.779
GNB5	MAPK12	9606.ENSP00000261837	9606.ENSP00000215659	0	0	0	0	0.049	0.393	0.600	0.143	0.775
GNB5	MAPK14	9606.ENSP00000261837	9606.ENSP00000229795	0	0	0	0	0.061	0.393	0.650	0.143	0.806
GNB5	GNG13	9606.ENSP00000261837	9606.ENSP00000248150	0	0	0	0	0.062	0.725	0.600	0.385	0.928
GNB5	GNG11	9606.ENSP00000261837	9606.ENSP00000248564	0	0	0	0	0.064	0.247	0.600	0.330	0.786
GNB5	GNGT1	9606.ENSP00000261837	9606.ENSP00000248572	0	0	0	0	0.064	0.931	0.600	0.459	0.984
GNB5	PLCB2	9606.ENSP00000261837	9606.ENSP00000260402	0	0	0	0	0.067	0	0.900	0.565	0.955
GNB5	GRIA4	9606.ENSP00000261837	9606.ENSP00000282499	0	0	0	0	0.088	0.136	0	0.309	0.408
GNB5	MAPK9	9606.ENSP00000261837	9606.ENSP00000394560	0	0	0	0	0.062	0	0.600	0	0.608
GNB5	MAPK8	9606.ENSP00000261837	9606.ENSP00000378974	0	0	0	0	0.063	0	0.600	0.052	0.614
GNB5	MAPK10	9606.ENSP00000261837	9606.ENSP00000352157	0	0	0	0	0.064	0	0.600	0.055	0.615
GNB5	SCN1A	9606.ENSP00000261837	9606.ENSP00000303540	0	0	0	0	0.074	0.057	0.600	0	0.620
GNB5	ITPR3	9606.ENSP00000261837	9606.ENSP00000363435	0	0	0	0	0	0	0.650	0.079	0.663
GNB5	PRKCG	9606.ENSP00000261837	9606.ENSP00000263431	0	0	0	0	0.086	0	0.650	0.041	0.666
GNB5	PRKCB	9606.ENSP00000261837	9606.ENSP00000305355	0	0	0	0	0.063	0	0.650	0.076	0.670
GNB5	ITPR2	9606.ENSP00000261837	9606.ENSP00000370744	0	0	0	0	0	0	0.650	0.112	0.676
GNB5	PLCB4	9606.ENSP00000261837	9606.ENSP00000367762	0	0	0	0	0.067	0	0.600	0.216	0.681
GNB5	ITPR1	9606.ENSP00000261837	9606.ENSP00000306253	0	0	0	0	0	0	0.650	0.143	0.687
GNB5	PLCB3	9606.ENSP00000261837	9606.ENSP00000443631	0	0	0	0	0.067	0	0.600	0.243	0.693
GNB5	PRKACG	9606.ENSP00000261837	9606.ENSP00000366488	0	0	0	0	0.183	0	0.600	0.141	0.694
GNB5	PRKACB	9606.ENSP00000261837	9606.ENSP00000359719	0	0	0	0	0.183	0	0.600	0.158	0.701
GNB5	KCNJ9	9606.ENSP00000261837	9606.ENSP00000357067	0	0	0	0	0.096	0.099	0.600	0.362	0.764
GNB5	GNG10	9606.ENSP00000261837	9606.ENSP00000363411	0	0	0	0	0.062	0.247	0.600	0.278	0.768
GNB5	KCNJ5	9606.ENSP00000261837	9606.ENSP00000433295	0	0	0	0	0.062	0.099	0.600	0.400	0.770
GNB5	MAPK11	9606.ENSP00000261837	9606.ENSP00000333685	0	0	0	0	0.062	0.393	0.600	0.143	0.778
GNB5	GNG8	9606.ENSP00000261837	9606.ENSP00000300873	0	0	0	0	0.062	0.247	0.600	0.325	0.783
GNB5	PLCB1	9606.ENSP00000261837	9606.ENSP00000338185	0	0	0	0	0.084	0	0.600	0.537	0.815
GNB5	GNGT2	9606.ENSP00000261837	9606.ENSP00000426022	0	0	0	0	0.062	0.247	0.600	0.534	0.850
GNB5	KCNJ6	9606.ENSP00000261837	9606.ENSP00000477437	0	0	0	0	0.090	0.099	0.600	0.608	0.854
GNB5	GNG12	9606.ENSP00000261837	9606.ENSP00000360021	0	0	0	0	0.062	0.530	0.600	0.605	0.921
GNB5	PRKACA	9606.ENSP00000261837	9606.ENSP00000309591	0	0	0	0	0.183	0	0.900	0.141	0.923
GNB5	PRKCA	9606.ENSP00000261837	9606.ENSP00000408695	0	0	0	0	0.063	0	0.900	0.259	0.924
GNB5	KCNJ3	9606.ENSP00000261837	9606.ENSP00000295101	0	0	0	0	0.086	0.099	0.600	0.822	0.933
GNB5	GNG5	9606.ENSP00000261837	9606.ENSP00000359675	0	0	0	0	0.062	0.931	0.600	0.393	0.982
GNB5	GNG4	9606.ENSP00000261837	9606.ENSP00000375727	0	0	0	0	0.062	0.993	0.600	0.480	0.998
GNB5	GNG7	9606.ENSP00000261837	9606.ENSP00000371594	0	0	0	0	0.062	0.993	0.600	0.461	0.998
GNB5	GNG3	9606.ENSP00000261837	9606.ENSP00000294117	0	0	0	0	0.087	0.993	0.600	0.459	0.998
GNB5	GNG2	9606.ENSP00000261837	9606.ENSP00000334448	0	0	0	0	0.062	0.993	0.900	0.491	0.999
GNG10	MAPK13	9606.ENSP00000363411	9606.ENSP00000211287	0	0	0	0	0.062	0	0.600	0	0.608
GNG10	MAPK12	9606.ENSP00000363411	9606.ENSP00000215659	0	0	0	0	0.062	0	0.600	0	0.608
GNG10	MAPK14	9606.ENSP00000363411	9606.ENSP00000229795	0	0	0	0	0	0	0.650	0	0.650
GNG10	GNG13	9606.ENSP00000363411	9606.ENSP00000248150	0	0	0	0	0	0	0.360	0.640	0.759
GNG10	GNG11	9606.ENSP00000363411	9606.ENSP00000248564	0	0	0	0	0	0	0.540	0.929	0.965
GNG10	GNGT1	9606.ENSP00000363411	9606.ENSP00000248572	0	0	0	0	0	0	0.540	0.320	0.674
GNG10	PLCB2	9606.ENSP00000363411	9606.ENSP00000260402	0	0	0	0	0	0	0.600	0	0.600
GNG10	PRKCG	9606.ENSP00000363411	9606.ENSP00000263431	0	0	0	0	0	0.102	0.650	0.108	0.695
GNG10	GNG3	9606.ENSP00000363411	9606.ENSP00000294117	0	0	0	0.921	0	0	0.540	0.769	0.567
GNG10	KCNJ3	9606.ENSP00000363411	9606.ENSP00000295101	0	0	0	0	0	0.082	0.600	0.124	0.650
GNG10	GNG8	9606.ENSP00000363411	9606.ENSP00000300873	0	0	0	0.911	0	0	0.540	0.071	0.541
GNG10	SCN1A	9606.ENSP00000363411	9606.ENSP00000303540	0	0	0	0	0	0	0.600	0.063	0.609
GNG10	PRKCB	9606.ENSP00000363411	9606.ENSP00000305355	0	0	0	0	0	0.102	0.650	0.079	0.685
GNG10	ITPR1	9606.ENSP00000363411	9606.ENSP00000306253	0	0	0	0	0	0	0.650	0.087	0.666
GNG10	PRKACA	9606.ENSP00000363411	9606.ENSP00000309591	0	0	0	0	0	0.078	0.600	0	0.615
GNG10	MAPK11	9606.ENSP00000363411	9606.ENSP00000333685	0	0	0	0	0	0	0.600	0.122	0.633
GNG10	GNG2	9606.ENSP00000363411	9606.ENSP00000334448	0	0	0	0.928	0	0	0.540	0.370	0.551
GNG10	PLCB1	9606.ENSP00000363411	9606.ENSP00000338185	0	0	0	0	0	0	0.600	0.113	0.630
GNG10	MAPK10	9606.ENSP00000363411	9606.ENSP00000352157	0	0	0	0	0	0	0.600	0.157	0.648
GNG10	KCNJ9	9606.ENSP00000363411	9606.ENSP00000357067	0	0	0	0	0	0.082	0.600	0.054	0.622
GNG10	GNG5	9606.ENSP00000363411	9606.ENSP00000359675	0	0	0	0.945	0.064	0	0.540	0.468	0.562
GNG10	PRKACB	9606.ENSP00000363411	9606.ENSP00000359719	0	0	0	0	0	0.078	0.600	0	0.615
GNG10	GNG12	9606.ENSP00000363411	9606.ENSP00000360021	0	0	0	0.930	0	0	0.540	0.814	0.565
GNG10	GNG7	9606.ENSP00000363411	9606.ENSP00000371594	0	0	0	0.941	0	0	0.540	0.310	0.547
GNG10	GNG4	9606.ENSP00000363411	9606.ENSP00000375727	0	0	0	0.911	0	0	0.540	0.909	0.577
GNG10	MAPK9	9606.ENSP00000363411	9606.ENSP00000394560	0	0	0	0	0	0	0.600	0.043	0.600
GNG10	PLCB4	9606.ENSP00000363411	9606.ENSP00000367762	0	0	0	0	0	0	0.600	0	0.600
GNG10	PLCB3	9606.ENSP00000363411	9606.ENSP00000443631	0	0	0	0	0	0	0.600	0.054	0.605
GNG10	MAPK8	9606.ENSP00000363411	9606.ENSP00000378974	0	0	0	0	0	0	0.600	0.058	0.607
GNG10	PRKACG	9606.ENSP00000363411	9606.ENSP00000366488	0	0	0	0	0	0.078	0.600	0	0.615
GNG10	KCNJ5	9606.ENSP00000363411	9606.ENSP00000433295	0	0	0	0	0	0.082	0.600	0	0.617
GNG10	KCNJ6	9606.ENSP00000363411	9606.ENSP00000477437	0	0	0	0	0	0.082	0.600	0	0.617
GNG10	ITPR2	9606.ENSP00000363411	9606.ENSP00000370744	0	0	0	0	0	0	0.650	0.059	0.656
GNG10	ITPR3	9606.ENSP00000363411	9606.ENSP00000363435	0	0	0	0	0	0	0.650	0.059	0.656
GNG10	GNGT2	9606.ENSP00000363411	9606.ENSP00000426022	0	0	0	0	0	0	0.540	0.294	0.661
GNG10	PRKCA	9606.ENSP00000363411	9606.ENSP00000408695	0	0	0	0	0	0.102	0.650	0.043	0.672
GNG11	MAPK13	9606.ENSP00000248564	9606.ENSP00000211287	0	0	0	0	0	0	0.600	0	0.600
GNG11	MAPK12	9606.ENSP00000248564	9606.ENSP00000215659	0	0	0	0	0	0	0.600	0	0.600
GNG11	MAPK14	9606.ENSP00000248564	9606.ENSP00000229795	0	0	0	0	0	0	0.650	0.049	0.652
GNG11	GNG13	9606.ENSP00000248564	9606.ENSP00000248150	0	0	0	0	0	0	0.360	0.134	0.422
GNG11	GNGT1	9606.ENSP00000248564	9606.ENSP00000248572	0	0	0	0.968	0	0	0.540	0.503	0.547
GNG11	GNG7	9606.ENSP00000248564	9606.ENSP00000371594	0	0	0	0.879	0	0	0.540	0.542	0.569
GNG11	PLCB3	9606.ENSP00000248564	9606.ENSP00000443631	0	0	0	0	0	0	0.600	0	0.600
GNG11	PLCB2	9606.ENSP00000248564	9606.ENSP00000260402	0	0	0	0	0	0	0.600	0	0.600
GNG11	MAPK8	9606.ENSP00000248564	9606.ENSP00000378974	0	0	0	0	0	0	0.600	0.043	0.600
GNG11	MAPK9	9606.ENSP00000248564	9606.ENSP00000394560	0	0	0	0	0	0	0.600	0.043	0.600
GNG11	PLCB1	9606.ENSP00000248564	9606.ENSP00000338185	0	0	0	0	0	0	0.600	0.041	0.600
GNG11	SCN1A	9606.ENSP00000248564	9606.ENSP00000303540	0	0	0	0	0.049	0	0.600	0	0.603
GNG11	MAPK11	9606.ENSP00000248564	9606.ENSP00000333685	0	0	0	0	0	0	0.600	0.049	0.603
GNG11	MAPK10	9606.ENSP00000248564	9606.ENSP00000352157	0	0	0	0	0	0	0.600	0.063	0.609
GNG11	PRKACA	9606.ENSP00000248564	9606.ENSP00000309591	0	0	0	0	0	0.078	0.600	0	0.615
GNG11	PRKACG	9606.ENSP00000248564	9606.ENSP00000366488	0	0	0	0	0	0.078	0.600	0	0.615
GNG11	KCNJ9	9606.ENSP00000248564	9606.ENSP00000357067	0	0	0	0	0	0.082	0.600	0	0.617
GNG11	KCNJ6	9606.ENSP00000248564	9606.ENSP00000477437	0	0	0	0	0	0.082	0.600	0	0.617
GNG11	KCNJ5	9606.ENSP00000248564	9606.ENSP00000433295	0	0	0	0	0	0.082	0.600	0.058	0.623
GNG11	PLCB4	9606.ENSP00000248564	9606.ENSP00000367762	0	0	0	0	0	0	0.600	0.108	0.627
GNG11	GNGT2	9606.ENSP00000248564	9606.ENSP00000426022	0	0	0	0.953	0.208	0	0.540	0.487	0.628
GNG11	PRKACB	9606.ENSP00000248564	9606.ENSP00000359719	0	0	0	0	0	0.078	0.600	0.115	0.645
GNG11	KCNJ3	9606.ENSP00000248564	9606.ENSP00000295101	0	0	0	0	0	0.082	0.600	0.140	0.656
GNG11	PRKCB	9606.ENSP00000248564	9606.ENSP00000305355	0	0	0	0	0	0.102	0.650	0.061	0.679
GNG11	GNG8	9606.ENSP00000248564	9606.ENSP00000300873	0	0	0	0	0.062	0	0.540	0.321	0.681
GNG11	PRKCG	9606.ENSP00000248564	9606.ENSP00000263431	0	0	0	0	0	0.102	0.650	0.080	0.685
GNG11	ITPR2	9606.ENSP00000248564	9606.ENSP00000370744	0	0	0	0	0	0	0.650	0.177	0.699
GNG11	PRKCA	9606.ENSP00000248564	9606.ENSP00000408695	0	0	0	0	0	0.102	0.650	0.128	0.702
GNG11	ITPR3	9606.ENSP00000248564	9606.ENSP00000363435	0	0	0	0	0	0	0.650	0.190	0.704
GNG11	ITPR1	9606.ENSP00000248564	9606.ENSP00000306253	0	0	0	0	0	0	0.650	0.216	0.713
GNG11	GNG12	9606.ENSP00000248564	9606.ENSP00000360021	0	0	0	0.888	0.090	0.398	0.540	0.594	0.743
GNG11	GNG3	9606.ENSP00000248564	9606.ENSP00000294117	0	0	0	0	0.062	0	0.540	0.524	0.777
GNG11	GNG5	9606.ENSP00000248564	9606.ENSP00000359675	0	0	0	0	0.062	0	0.540	0.637	0.829
GNG11	GNG2	9606.ENSP00000248564	9606.ENSP00000334448	0	0	0	0	0	0.400	0.540	0.534	0.860
GNG11	GNG4	9606.ENSP00000248564	9606.ENSP00000375727	0	0	0	0	0	0	0.540	0.918	0.960
GNG12	MAPK13	9606.ENSP00000360021	9606.ENSP00000211287	0	0	0	0	0.062	0	0.600	0.100	0.632
GNG12	MAPK12	9606.ENSP00000360021	9606.ENSP00000215659	0	0	0	0	0.062	0	0.600	0.058	0.615
